<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:15b4e3c5046f7a38c385d263e654bf37a43f9e28910f863f494309ee62607125
size 3894
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0,Normal,Normal,Normal
2016-02-01,0.0,Normal,Normal,Normal
2016-03-01,0.0,Normal,Normal,Normal
2016-04-01,0.0006019792217721854,Normal,Normal,Normal
2016-05-01,0.0012898062018881016,Normal,Normal,Normal
2016-06-01,0.001685401993046191,Normal,Normal,Normal
2016-07-01,0.0013155060635222323,Normal,Normal,Normal
2016-08-01,0.0010822378781233943,Normal,Normal,Normal
2016-09-01,0.019588456312451,Anomaly,Anomaly,Normal
2016-10-01,0.03191801039506302,Anomaly,Anomaly,Normal
2016-11-01,0.0005451280139755763,Normal,Normal,Normal
2016-12-01,0.0005228267073701674,Normal,Normal,Normal
2017-01-01,0.0009534562461217613,Normal,Normal,Normal
2017-02-01,0.0013775519552906585,Normal,Normal,Normal
2017-03-01,0.010233236500553836,Normal,Normal,Normal
2017-04-01,0.005312665561460439,Normal,Normal,Normal
2017-05-01,0.003052613002657971,Normal,Normal,Normal
2017-06-01,0.0008647272322786058,Normal,Normal,Normal
2017-07-01,0.002365512485541185,Normal,Normal,Normal
2017-08-01,0.0055382592523941536,Normal,Normal,Normal
2017-09-01,0.0027178578254124478,Normal,Normal,Normal
2017-10-01,0.0007867653892895273,Normal,Normal,Normal
2017-11-01,0.0021696647254523197,Normal,Normal,Normal
2017-12-01,0.0025749124618242468,Normal,Normal,Normal
2018-01-01,0.0004626270308972505,Normal,Normal,Normal
2018-02-01,0.0026607705644923,Normal,Normal,Normal
2018-03-01,0.006839267435553848,Normal,Normal,Normal
2018-04-01,0.00821837626615872,Normal,Normal,Normal
2018-05-01,0.004376944491625217,Normal,Normal,Normal
2018-06-01,0.010410084136758898,Anomaly,Normal,Normal
2018-07-01,0.005832114627211555,Normal,Normal,Normal
2018-08-01,0.005265505937682146,Normal,Normal,Normal
2018-09-01,0.001384259597747718,Normal,Normal,Normal
2018-10-01,0.001168333492402205,Normal,Normal,Normal
2018-11-01,0.0011244631870714805,Normal,Normal,Normal
2018-12-01,0.001194269619912921,Normal,Normal,Normal
2019-01-01,0.0005165442484486585,Normal,Normal,Normal
2019-02-01,0.00034600215311362213,Normal,Normal,Normal
2019-03-01,0.00030537269071107453,Normal,Normal,Normal
2019-04-01,0.0010784674016756904,Normal,Normal,Normal
2019-05-01,0.0004714089469926669,Normal,Normal,Normal
2019-06-01,0.0006296630485637223,Normal,Normal,Normal
2019-07-01,0.0009128802855385227,Normal,Normal,Normal
2019-08-01,0.0007286054170523688,Normal,Normal,Normal
2019-09-01,0.0004435272302749412,Normal,Normal,Normal
2019-10-01,0.0008305682437519509,Normal,Normal,Normal
2019-11-01,0.007387624439779922,Normal,Anomaly,Normal
2019-12-01,0.00994119318106532,Normal,Normal,Normal
2020-01-01,0.008969044654993073,Normal,Normal,Normal
2020-02-01,0.009051880306096268,Normal,Normal,Normal
2020-03-01,0.0203747551986166,Normal,Normal,Anomaly
2020-04-01,0.014256529879459131,Anomaly,Normal,Normal
2020-05-01,0.005133470390716475,Normal,Normal,Normal
2020-06-01,0.04702666283546718,Anomaly,Anomaly,Anomaly
2020-07-01,0.004320147386671051,Normal,Normal,Normal
2020-08-01,0.0035852573529094726,Normal,Normal,Normal
2020-09-01,0.002960714913865104,Normal,Normal,Normal
2020-10-01,0.007340568835050784,Normal,Normal,Normal
2020-11-01,0.014881209882250869,Normal,Normal,Normal
2020-12-01,0.0047881898942415905,Normal,Normal,Normal
2021-01-01,0.0019975934124240604,Normal,Normal,Normal
2021-02-01,0.005787739741011178,Normal,Normal,Normal
2021-03-01,0.002229942689807455,Normal,Normal,Normal
2021-04-01,0.002819461595424024,Normal,Normal,Normal
2021-05-01,0.03228997522745985,Normal,Normal,Normal
2021-06-01,0.01706895357269026,Normal,Normal,Normal
2021-07-01,0.021988403261297414,Normal,Normal,Anomaly
2021-08-01,0.010762305307289813,Normal,Normal,Normal
2021-09-01,0.012034343060628014,Normal,Normal,Normal
2021-10-01,0.01633794838941476,Normal,Normal,Normal
2021-11-01,0.005964165277633541,Normal,Normal,Normal
2021-12-01,0.0028482483892341213,Normal,Normal,Normal
2022-01-01,0.0008703823139417184,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
